resolution,timestamp,actual_x,actual_y,keystone_x,keystone_y,keystone_z,error_x,error_y
16x16,2026-04-15 11:04:57,-23.0,0.0,-21.6355,1.7839,68.2836,1.3645,1.7839
16x16,2026-04-15 11:04:57,-23.0,0.0,-21.6679,1.7830,68.2514,1.3321,1.7830
16x16,2026-04-15 11:04:57,-23.0,0.0,-21.6751,1.8009,68.2426,1.3249,1.8009
16x16,2026-04-15 11:05:05,-22.0,0.0,-20.7007,1.8401,69.2102,1.2993,1.8401
16x16,2026-04-15 11:05:05,-22.0,0.0,-20.6869,1.8391,69.2240,1.3131,1.8391
16x16,2026-04-15 11:05:05,-22.0,0.0,-20.6914,1.9089,69.2126,1.3086,1.9089
16x16,2026-04-15 11:05:06,-22.0,0.0,-20.6577,1.8655,69.2505,1.3423,1.8655
16x16,2026-04-15 11:05:06,-22.0,0.0,-20.6625,1.8316,69.2490,1.3375,1.8316
16x16,2026-04-15 11:05:07,-22.0,0.0,-20.7502,1.7809,69.1664,1.2498,1.7809
16x16,2026-04-15 11:05:07,-22.0,0.0,-20.6818,1.7968,69.2331,1.3182,1.7968
16x16,2026-04-15 11:05:08,-22.0,0.0,-20.7048,1.8276,69.2072,1.2952,1.8276
16x16,2026-04-15 11:05:08,-22.0,0.0,-20.7359,1.8345,69.1756,1.2641,1.8345
16x16,2026-04-15 11:05:08,-22.0,0.0,-20.7095,1.8231,69.2030,1.2905,1.8231
16x16,2026-04-15 11:05:16,-21.0,0.0,-19.6694,1.8021,70.2414,1.3306,1.8021
16x16,2026-04-15 11:05:16,-21.0,0.0,-19.7452,1.7983,70.1663,1.2548,1.7983
16x16,2026-04-15 11:05:16,-21.0,0.0,-19.6978,1.7940,70.2139,1.3022,1.7940
16x16,2026-04-15 11:05:17,-21.0,0.0,-19.6889,1.7731,70.2248,1.3111,1.7731
16x16,2026-04-15 11:05:17,-21.0,0.0,-19.7158,1.8078,70.1946,1.2842,1.8078
16x16,2026-04-15 11:05:18,-21.0,0.0,-19.7035,1.8357,70.2040,1.2965,1.8357
16x16,2026-04-15 11:05:18,-21.0,0.0,-19.6784,1.8296,70.2297,1.3216,1.8296
16x16,2026-04-15 11:05:18,-21.0,0.0,-19.7171,1.8475,70.1893,1.2829,1.8475
16x16,2026-04-15 11:05:19,-21.0,0.0,-19.6899,1.8917,70.2119,1.3101,1.8917
16x16,2026-04-15 11:05:19,-21.0,0.0,-19.7399,1.8150,70.1699,1.2601,1.8150
